,ein,name,ico,street,city,state,zip,group,subsection,affiliation,classification,ruling,deductibility,foundation,activity,organization,status,tax_period,asset_cd,income_cd,filing_req_cd,pf_filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,ntee_cd,sort_name
114,66065050,NEW LONDON MUNICIPAL EMPLOYEES CREDIT UNION INC,,111 UNION ST,NEW LONDON,CT,06320-6634,2711,14,9,1000,197603,2,0,921922000,5,1,201812.0,6,4,1,0,12,3031993.0,123241.0,123241.0,,
115,66068453,CONNECTICUT STATE BANKING DEPARTMENT GROUP RETURN,,260 CONSTITUTION PLZ,HARTFORD,CT,06103-1811,2711,14,6,1000,197603,2,0,922921000,1,1,,9,9,3,0,12,,,,,GROUP RETURN
116,135261470,MUNICIPAL CREDIT UNION,% JANE E DOBBS,22 CORTLANDT STREET,NEW YORK,NY,10007-3107,0,14,3,1000,198006,2,0,251000000,5,1,201812.0,9,9,1,0,12,2863182574.0,198217065.0,198217065.0,,MUNICIPAL CREDIT UNION OF NY CITY
117,150580359,NORTHERN CREDIT UNION,% NORT,120 FACTORY ST,WATERTOWN,NY,13601-1958,0,14,3,1000,202002,2,0,0,5,1,201912.0,9,6,1,0,12,253329740.0,4857563.0,4846311.0,W61,
118,160769914,ERIE COUNTY EMPLOYEES CREDIT UNION,,95 FRANKLIN ST,BUFFALO,NY,14202-3925,0,14,3,1000,198001,2,0,251000000,5,1,201912.0,8,5,1,0,12,26436984.0,946228.0,946228.0,,
119,222610477,CENTRAL VT MEDICAL CENTER INC,% BANKING & INSURANCE DEPT,PO BOX 547,BARRE,VT,05641-0547,0,14,3,1000,198701,2,0,921925000,1,1,201812.0,8,5,1,0,12,12131566.0,681852.0,678070.0,,CREDIT UNION
120,237200102,TRUMBULL CREDIT UNION INC,,366 CHURCH HILL RD,TRUMBULL,CT,06611-3820,2711,14,9,1000,197603,2,0,921922000,1,1,201812.0,6,3,1,0,12,3432528.0,89284.0,89284.0,,
121,237304773,ST VINCENT HOSPITAL CREDIT UNION,% WORCESTER MEDICAL CENTER,123 SUMMER STREET NO 510,WORCESTER,MA,01608-1216,0,14,3,1000,197405,2,0,263922000,1,1,201812.0,8,5,1,0,12,12586511.0,575445.0,575445.0,,
122,472559616,AMERICAN EAGLE FINANCIAL CREDIT UNION INCORPORATED,,333 EAST RIVER DRIVE,EAST HARTFORD,CT,06108-4200,0,14,3,1000,201511,2,0,0,1,1,201812.0,9,9,1,0,12,1809998115.0,82070367.0,79778985.0,W61,AMERICAN EAGLE FCU
123,230338105,LEHIGH VALLEY EDUCATORS CREDIT UNION,,3720 HAMILTON BLVD,ALLENTOWN,PA,18103-4503,885,14,9,1000,194509,2,0,904000000,5,1,201812.0,9,8,1,0,12,311640748.0,19433189.0,10272832.0,,
124,230937747,GOLD CREDIT UNION,% PPLG,4703 HAMILTON BLVD,ALLENTOWN,PA,18103-6066,0,14,3,1000,201009,2,0,0,1,1,201912.0,9,7,1,0,12,137708185.0,5315020.0,5315020.0,W61,
125,230961140,PENNSYLVANIA STATE EMPLOYEES CREDIT UNION,% HEATHER RIVAS,1500 ELMERTON AVE,HARRISBURG,PA,17110-9214,885,14,9,1000,194509,2,0,904000000,5,1,201812.0,9,9,1,0,12,5356853183.0,272504629.0,272504629.0,,
126,231332297,READING BERKS SCHOOL EMPLOYEES CREDIT UNION,,PO BOX 14803,READING,PA,19612-4803,885,14,9,1000,194509,2,0,904000000,5,1,201912.0,8,4,1,0,12,17573987.0,466176.0,466176.0,,
127,231343877,LANCASTER RED ROSE CREDIT UNION,,1010 NEW HOLLAND AVE,LANCASTER,PA,17601-5606,885,14,9,1000,194509,2,0,904000000,5,1,201812.0,9,6,1,0,12,57315497.0,2437581.0,2437581.0,,
128,231357086,TRUMARK FINANCIAL CREDIT UNION,,334 COMMERCE DR,FORT WASHINGTON,PA,19034-0000,885,14,9,1000,194509,2,0,904000000,5,1,201812.0,9,9,1,0,12,2181179715.0,102194205.0,102194205.0,,
129,231370529,VIRIVA COMMUNITY CREDIT UNION,,157 YORK RD,WARMINSTER,PA,18974-4514,885,14,9,1000,194509,2,0,904000000,5,1,201812.0,9,6,1,0,12,69211195.0,4073127.0,4073127.0,,
130,231417551,BHCU,,501 INDUSTRIAL HWY,RIDLEY PARK,PA,19078-1139,885,14,9,1000,194509,2,0,904000000,5,1,201812.0,9,7,1,0,12,148367816.0,6807475.0,5891172.0,,
131,231445884,BELCO COMMUNITY CREDIT UNION,,449 EISENHOWER BLVD,HARRISBURG,PA,17111-2301,0,14,3,1000,201201,2,0,0,1,1,201912.0,9,8,14,0,12,629886333.0,38515586.0,38281599.0,,
132,231469875,SPIRIT FINANCIAL CREDIT UNION,,8535 NEW FALLS RD,LEVITTOWN,PA,19054-1601,885,14,9,1000,194509,2,0,904000000,5,1,201812.0,9,4,1,0,12,50302559.0,452993.0,452993.0,,
133,232048190,NU COMMUNITY CU,,2613 STATE ROUTE 45,MILTON,PA,17847-8513,0,14,0,1000,202002,0,0,0,0,1,201812.0,0,4,2,0,12,0.0,370190.0,370190.0,,
134,236420067,CREDIT UNIONS CHARTERED IN THE STATE OF PENNSYLVANIA,% JAMES MCCORMACK,4309 N FRONT ST,HARRISBURG,PA,17110-1618,885,14,6,1000,194509,2,0,904000000,1,1,,9,9,3,0,6,,,,,GROUP RETURN
135,236429761,BUCKS COUNTY EMPLOYEES CREDIT UNION,,55 E COURT ST,DOYLESTOWN,PA,18901-4318,885,14,9,1000,194509,2,0,0,5,1,201912.0,8,6,1,0,12,40221135.0,1059028.0,1059028.0,,
136,237011017,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,PO BOX 5030,MONROE,NC,28111-5030,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,7,4,1,0,12,7558772.0,402219.0,402219.0,,ALLVAC SAVINGS AND CREDIT UNION
137,237011277,945 540 IBEW CREDIT UNION,,2333 NAVE RD SE,MASSILLON,OH,44646-8822,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,6,3,2,0,12,1025694.0,42132.0,42132.0,,
138,237037677,ROMEOVILLE COMMUNITY CREDIT UNION,,2 BELMONT DR,ROMEOVILLE,IL,60446-1304,0,14,3,1000,197112,2,0,251603000,5,1,201812.0,7,4,1,0,12,5187525.0,200413.0,200413.0,,
139,237042963,CREDIT UNIONS CHARTEDED IN THE STATE OF SOUTH CAROLINA,,3000 ST MATTHEWS ROAD,ORANGEBURG,SC,29118-1442,1953,14,9,1000,196809,2,0,904922921,5,1,201812.0,7,5,1,0,12,5671875.0,687252.0,687252.0,,TRMC EMPLOYEES CREDIT UNION
140,237056307,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,523 EVANS ST,GREENVILLE,NC,27858-2311,2032,14,9,1000,197104,2,0,922921279,5,1,201912.0,8,4,1,0,12,11395214.0,467388.0,467388.0,,GUCO CREDIT UNION
141,237092827,OHIO CHARTERED CREDIT UNIONS,% MICHAEL WETTRICH,77 S HIGH ST FL 21,COLUMBUS,OH,43215-6108,1990,14,6,1000,196904,2,0,922000000,5,1,,9,9,3,0,12,,,,,
142,237113418,NORTHSTAR CREDIT UNION,% VALERIE NICHOLSON,3S555 WINFIELD RD,WARRENVILLE,IL,60555-3148,0,14,3,1000,200103,2,0,0,1,1,201912.0,9,8,1,0,12,183562695.0,11363014.0,10962869.0,W61,
143,237125198,VUE COMMUNITY CREDIT UNION,,PO BOX 2336,BISMARCK,ND,58502-2336,0,14,3,1000,197802,2,0,251000000,1,1,201812.0,9,6,1,0,12,56754265.0,2363897.0,2363897.0,,
144,237209589,RIVER TO RIVER CREDIT UNION,,1895 STATE ROUTE 146 E,VIENNA,IL,62995-2850,0,14,3,1000,197206,2,0,251603000,5,1,201912.0,8,5,1,0,12,19691395.0,892692.0,892692.0,,
145,237237052,ACCESS CREDIT UNION,,23 COMMERCE CIR,BRISTOL,PA,19007-3111,0,14,3,1000,201312,2,0,904000000,1,1,201812.0,8,6,1,0,12,,,,W61,
146,237247091,1244 PATHWAYS FINANCIAL CUI,,5665 N HAMILTON RD,COLUMBUS,OH,43230-8326,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,289016176.0,14809623.0,14809623.0,,
147,237250155,BAXTER CREDIT UNION,,340 N MILWAUKEE AVE,VERNON HILLS,IL,60061-1533,0,14,3,1000,200302,2,0,0,1,1,201912.0,9,9,1,0,12,3921954593.0,268990676.0,268990676.0,W61,
148,237265003,HERSHEY ROBINSON EMPLOYEES CREDIT UNION,,1401 W MAIN ST,ROBINSON,IL,62454-1263,0,14,3,1000,197308,2,0,251603000,5,1,201812.0,6,4,1,0,12,2616093.0,110826.0,110826.0,,
149,237319406,NEBRASKA RURAL ELECTRIC ASSOCIATION CREDIT UNION,,PO BOX 82048,LINCOLN,NE,68501-2048,1143,14,9,1000,195108,2,0,922921263,5,1,201912.0,7,4,1,0,12,6285886.0,176705.0,176705.0,,
150,237339371,COALITION OF UNION LABOR CREDIT UNION,,6240 JOLIET RD,COUNTRYSIDE,IL,60525-3957,0,14,3,1000,197604,2,0,251603000,5,1,201812.0,9,6,1,0,12,55256073.0,1881855.0,1881855.0,,
151,237429891,SPOJNIA CREDIT UNION,,1006 PITTSTON AVE,SCRANTON,PA,18505-4109,0,14,3,1000,200107,2,0,0,1,1,201812.0,8,4,1,0,12,12832993.0,349407.0,349407.0,W61,
152,240800441,FIRST CREDIT UNION OF SCRANTON,,605 DAVIS ST,SCRANTON,PA,18505-3518,885,14,9,1000,194509,2,0,904000000,5,1,201912.0,8,5,1,0,12,17964546.0,673060.0,673060.0,,
153,240823199,MEMBERS CHOICE FINANCIAL CREDIT UNION,,390 WALNUT ST,DANVILLE,PA,17821-1503,0,14,3,1000,201511,2,0,0,1,1,201812.0,9,7,1,0,12,151872558.0,7805280.0,7297337.0,W61,MC FINANCIAL CREDIT UNION
154,272873365,1387 NUEVA ESPERANZA,% LILLIAN SUE CUEVAS,PO BOX 9875,TOLEDO,OH,43697-9875,1990,14,9,1000,196904,2,0,0,1,1,201812.0,6,4,1,0,12,1876256.0,151885.0,151885.0,,
155,310239312,0202 TRUPARTNER,,1717 WESTERN AVE,CINCINNATI,OH,45214-2007,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,151115032.0,7228414.0,7228414.0,,
156,310240910,0003 POSTAL FAMILY,% RUDOLPH J RATTMAN,1243 W 8TH ST,CINCINNATI,OH,45203-1004,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,6,1,0,12,58676596.0,2627724.0,2627724.0,,
157,310241513,69 GREATER CINCINNATI CREDIT UNION INC,,7221 MONTGOMERY RD,CINCINNATI,OH,45236-3942,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,7,1,0,12,108575454.0,5730933.0,5730933.0,,
158,310278870,0005 WRIGHT-PATT CREDIT UNION,% TIM ANDREWS,3560 PENTAGON BLVD,BEAVERCREEK,OH,45431-1706,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,9,1,0,12,4428100680.0,259505705.0,251057600.0,,
159,310329725,0220 ABBEY CREDIT UNION INC,,800 FALLS CREEK DR,VANDALIA,OH,45377-8600,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,6,1,0,12,96869004.0,4507451.0,4507451.0,,
160,310387145,0197 UNIVERSAL 1 CREDIT UNION INC,% ANN PARRISH,1 RIVER PARK DR,DAYTON,OH,45409-2104,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,8,1,0,12,423716424.0,21576428.0,21416297.0,,
161,310395830,0022 HOMELAND CREDIT UNION INC,,310 CALDWELL ST,CHILLICOTHE,OH,45601-3331,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,411760399.0,15574565.0,15574565.0,,
162,310502711,0053 IH CREDIT UNION,% ROBB A WHITE,5000 URBANA RD,SPRINGFIELD,OH,45502-9069,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,296147727.0,15242399.0,15242399.0,,
163,310528961,422 HEEKIN CAN EMPLOYEES CREDIT UNION INC,,8200 BROADWELL RD,CINCINNATI,OH,45244-1608,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,5,3,2,0,12,606645.0,30888.0,30888.0,,
164,310546041,1307 DAY AIR CREDIT UNION INC,% DEANNA DAHLING,3501 WILMINGTON PIKE,KETTERING,OH,45429-4840,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,8,1,0,12,424689582.0,28807567.0,23603190.0,,
165,310547898,1381 RIVER VALLEY CREDIT UNION INC,% JAMES A ROBERSON JR,505 EARL BLVD,MIAMISBURG,OH,45342-6411,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,337678086.0,16802173.0,16772317.0,,
166,310568628,1386 GENERAL ELECTRIC CREDIT UNION,% GENERAL ELECTRIC CREDIT UNIO,8832 READING RD,CINCINNATI,OH,45215-4815,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,9,1,0,12,3361431298.0,136441435.0,133308285.0,,
167,310583276,657 UPS CREDIT UNION INC,,644 LINN ST STE 129,CINCINNATI,OH,45203-1733,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,6,4,1,0,12,3623804.0,199098.0,199098.0,,
168,310597307,0632 WHITEWATER COMMUNITY CREDIT UNION INC,,1157 HARRISON AVE,HARRISON,OH,45030-1523,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,7,5,1,0,12,8239777.0,570101.0,570101.0,,
169,310600390,670 WRIGHT-DUNBAR AREA CREDIT UNION INC,,PO BOX 17605,DAYTON,OH,45417-0605,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,0,0,2,0,12,0.0,0.0,0.0,,
170,310601950,835 DECA CREDIT UNION INC,,3118 COLERAIN AVE,CINCINNATI,OH,45225-1312,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,7,4,1,0,12,5544133.0,173584.0,173584.0,,
171,310604035,794 KYGER CREEK CREDIT UNION INC,,5758 STATE ROUTE 7 N,CHESHIRE,OH,45620-9522,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,5,1,0,12,16746069.0,570589.0,570589.0,,
172,310616172,0827 DAYMET CREDIT UNION,,PO BOX 13087,DAYTON,OH,45413-0087,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,7,1,0,12,90142508.0,8166639.0,5042687.0,,
173,310616841,1383 HTM AREA CREDIT UNION INC,,847 W MAIN ST,TROY,OH,45373-2843,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,6,1,0,12,28553822.0,1684773.0,1684773.0,,
174,310622053,196 MIDDLETOWN AREA SCHOOLS CREDIT UNION,,1730 CENTRAL AVE,MIDDLETOWN,OH,45044-4140,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,7,4,1,0,12,8279801.0,449701.0,449701.0,,
175,310622088,0859 ATRIUM CREDIT UNION INC,,6051 MARKET AVE,FRANKLIN,OH,45005-5240,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,7,4,1,0,12,8869550.0,475230.0,475230.0,,
176,310627742,SHAREFAX CREDIT UNION INC,% 955S,1147 OLD STATE ROUTE 74,BATAVIA,OH,45103-1501,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,8,1,0,12,397226742.0,18312623.0,18312623.0,,
177,310645425,993 FREEDOM FIRST CREDIT UNION INC,,1645 WEBSTER ST,DAYTON,OH,45404-1135,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,6,1,0,12,37331087.0,2141969.0,2141969.0,,
178,310646159,944 MARION COMMUNITY CREDIT UNION INC,% MARION COMMUNITY CREDIT UNION,300 BARKS RD E,MARION,OH,43302-6512,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,6,1,0,12,77100690.0,4221899.0,4221899.0,,
179,310668094,409 PRODUCERS EMPLOYEES CREDIT UNION,,8351 NORTH HIGH STREET,COLUMBUS,OH,43235-1440,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,0,0,2,0,12,0.0,0.0,0.0,,
180,310707082,1030 EDISON CREDIT UNION INC,,420 S YORK STREET,SPRINGFIELD,OH,45505-2143,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,6,4,1,0,12,3801817.0,254372.0,254372.0,,
181,310714622,1385 KH NETWORK CREDIT UNION,% KH NETWORK CREDIT UNION,7740 PARAGON RD,DAYTON,OH,45459-4050,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,6,1,0,12,53617032.0,3156192.0,3156192.0,,
182,310733646,1134 CREDIT UNION OF OHIO INC,,5500 BRITTON PKWY,HILLIARD,OH,43026-7456,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,138705283.0,8084523.0,8084523.0,,
183,310736256,1158 SCOTT ASSOCIATES CREDIT UNION,,14111 SCOTTSLAWN RD,MARYSVILLE,OH,43040-7800,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,5,1,0,12,11213861.0,573001.0,573001.0,,
184,310789098,1143 SOUTHEASTERN OHIO CREDIT UNION INC,,115 MARKET ST,CAMBRIDGE,OH,43725-8409,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,8,6,1,0,12,29715384.0,1827972.0,1827972.0,,
185,310842279,1246 GENESIS EMPLOYEES CREDIT UNION,,860 BETHESDA DRIVE,ZANESVILLE,OH,43701-1800,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,5,1,0,12,13837922.0,836605.0,836605.0,,
186,310965142,1291 CINCINNATI EMPLOYEES CREDIT UNION INC,,1003 HARRISON AVE STE 200,HARRISON,OH,45030-2132,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,5,1,0,12,26408104.0,848614.0,848614.0,,
187,311225765,1368 CODE CREDIT UNION,,355 W MONUMENT AVE,DAYTON,OH,45402-3016,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,0,0,2,0,12,0.0,0.0,0.0,,
188,311571512,0987 S C F E CREDIT UNION INC,,PO BOX 1188,PORTSMOUTH,OH,45662-1188,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,5,3,1,0,12,997933.0,61921.0,61921.0,,
189,314154280,64 TELHIO CREDIT UNION INC,% TELHIO,96 N 4TH ST,COLUMBUS,OH,43215-3115,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,836202879.0,49151053.0,49151053.0,,
190,314379753,1380 EDUCATION FIRST CREDIT UNION INC,,510 E MOUND ST,COLUMBUS,OH,43215-5539,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,109171552.0,7759493.0,7759493.0,,
191,314400124,544 C E S CREDIT UNION INC,,PO BOX 631,MOUNT VERNON,OH,43050-0631,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,7,1,0,12,148510347.0,7952688.0,7952688.0,,544
192,314415974,718 ATOMIC CREDIT UNION INC,,711 BEAVER CREEK RD,PIKETON,OH,45661-9140,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,315126249.0,23311563.0,23311563.0,,
193,316023946,56 MIDUSA CREDIT UNION,% MARK WINTZINGER,3600 TOWNE BLVD,MIDDLETOWN,OH,45005-5543,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,208647765.0,10553594.0,10553594.0,,
194,316030845,47 NEW HORIZONS CREDIT UNION INC,,637 VINE ST,CINCINNATI,OH,45202-2408,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,8,6,1,0,12,42888107.0,2870562.0,2870562.0,,
195,316033713,281 ST JAMES PARISH CREDIT UNION INC,,6195 CHEVIOT RD,CINCINNATI,OH,45247-6120,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,7,4,1,0,12,5809081.0,251442.0,251442.0,,
196,316034125,42 KEMBA CREDIT UNION INC,,8763 UNION CENTRE BLVD,WEST CHESTER,OH,45069-4897,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,946573919.0,45834012.0,45751362.0,,
197,316034826,37 KEMBA FINANCIAL CREDIT UNION,,555 OFFICENTER PL,GAHANNA,OH,43230-5314,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,9,1,0,12,1471375658.0,85165809.0,85165809.0,,
198,316040060,673 OHIO UNIVERSITY CREDIT UNION INC,,944 E STATE ST,ATHENS,OH,45701-2116,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,8,1,0,12,368730182.0,21065352.0,21065352.0,,ROBERTA KREITZ CFO
199,316040371,AURGROUP FINANCIAL CREDIT UNION,,8811 HOLDEN BLVD,FAIRFIELD,OH,45014-2109,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,7,1,0,12,159225777.0,9068737.0,9068737.0,,
200,316077716,1145 BRIDGE CREDIT UNION,% MANDI PYLES,1980 W BROAD ST,COLUMBUS,OH,43223-1102,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,86733130.0,5373479.0,5373479.0,,
201,340057810,AKRON FIRE POLICE CREDIT UNION INC,,1810 BUCHHOLZER BLVD,AKRON,OH,44310-1807,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,8,6,1,0,12,28186966.0,1177028.0,1177028.0,,
202,340058415,164 FIRSTENERGY FAMILY CREDIT UNION,% TIMOTHY T BAKER,575 WHITE POND DR STE E,AKRON,OH,44320-1184,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,6,1,0,12,40355161.0,1293747.0,1293747.0,,
203,340058905,138 TOWPATH CREDIT UNION INC,,2969 SMITH RD,FAIRLAWN,OH,44333-2609,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,127845477.0,8170867.0,8170867.0,,
204,340130830,147 COMMUNITY ONE CREDIT UNION OF OHIO INC,,6583 FRANK AVE NW,NORTH CANTON,OH,44720-7265,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,6,1,0,12,82835752.0,4964832.0,4964832.0,,
205,340150243,151 FIREFIGHTERS COMMUNITY CREDIT UNION INC,,2300 SAINT CLAIR AVE NE,CLEVELAND,OH,44114-4049,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,8,1,0,12,255981903.0,14383463.0,14383463.0,,151
206,340150715,160 CLEVELAND HEIGHTS TEACHERS CREDIT UNION INC,,14780 SUPERIOR RD,CLEVELAND,OH,44118-2121,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,7,4,1,0,12,7126889.0,324920.0,324920.0,,
207,340151733,261 THE CLEVELAND POLICE CREDIT UNION INC,,2301 PAYNE AVE,CLEVELAND,OH,44114-4550,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,6,1,0,12,33909329.0,1749438.0,1742703.0,,
208,340151750,18 OHIOS FIRST CLASS CREDIT UNION,,1800 CARNEGIE AVE,CLEVELAND,OH,44115-2312,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,6,1,0,12,45211219.0,3904087.0,3904087.0,,
209,340153020,30 OHIO EDUCATIONAL CREDIT UNION,,4141 ROCKSIDE RD STE 400,SEVEN HILLS,OH,44131-2537,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,122878179.0,7298012.0,7298012.0,,30
210,340153040,98 TALERIS CREDIT UNION INC,,6111 OAK TREE BLVD STE 110,INDEPENDENCE,OH,44131-2585,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,6,1,0,12,70484954.0,3314576.0,3314576.0,,
211,340571968,635 MEMBERS CHOICE CREDIT UNION INC,,725 PINE ST,GREENVILLE,OH,45331-1626,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,5,1,0,12,21678772.0,975783.0,974633.0,,
212,340582875,6 TRUMBULL COUNTY POSTAL EMPLOYEES CREDIT UNION INC,,PO BOX 1366,WARREN,OH,44482-1366,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,6,3,2,0,12,1014033.0,30562.0,30562.0,,
213,340634450,36 YOUNGSTOWN CITY SCHOOLS CREDIT UNION INC,% OLS CREDIT UNION,20 W WOOD ST,YOUNGSTOWN,OH,44503-1028,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,7,4,1,0,12,8097817.0,215815.0,215815.0,,
214,340681819,379 OHIO TEAMSTERS CREDIT UNION INC,,6100 ROCKSIDE WOODS BLVD,INDEPENDENCE,OH,44131-2366,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,5,1,0,12,13567567.0,757053.0,757053.0,,
215,340709014,GREATER CLEVELAND COMMUNITY CREDIT UNION INC,,601 LAKESIDE AVE,CLEVELAND,OH,44114-1027,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,7,5,1,0,12,7082959.0,779959.0,779959.0,,
216,340711538,1377 EATON FAMILY CREDIT UNION INC,% MICHAEL LOSNECK,333 BABBITT ROAD,EUCLID,OH,44123-1647,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,6,1,0,12,63889108.0,3845642.0,3845642.0,,1377
217,340718981,471 ANTIOCH CREDIT UNION INC,,8629 CEDAR AVE,CLEVELAND,OH,44106-2906,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,6,3,1,0,12,2924486.0,96169.0,96169.0,,
218,340728231,1322 COMMUNITY STAR CREDIT UNION INC,,832 CLEVELAND ST,ELYRIA,OH,44035-4141,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,6,1,0,12,68333120.0,4687682.0,4687682.0,,
219,340729554,1388 GENFED FINANCIAL CREDIT UNION,,2492 WEDGEWOOD DR STE G,AKRON,OH,44312-2422,1990,14,9,1000,196904,2,0,0,5,1,201812.0,9,8,1,0,12,236891465.0,11980468.0,11980468.0,,
220,340746485,27 BUCKEYE STATE CREDIT UNION INC,,197 E THORNTON ST,AKRON,OH,44311-1537,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,74971779.0,6277791.0,6268530.0,,
221,340764353,534 MORTON SALT CREDIT UNION,,PO BOX 36,RITTMAN,OH,44270-0036,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,6,4,1,0,12,4070088.0,161260.0,161260.0,,
222,340764365,444 PAINESVILLE CREDIT UNION,,280 N SAINT CLAIR ST,PAINESVILLE,OH,44077-4060,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,8,6,1,0,12,31279527.0,2396755.0,1765080.0,,
223,340796042,614 WES CREDIT UNION INC,,38024 2ND ST,WILLOUGHBY,OH,44094-6105,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,8,4,1,0,12,12777013.0,426662.0,426662.0,,
224,340800260,715 PSE CREDIT UNION INC,,5255 REGENCY DR,PARMA,OH,44129-5453,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,7,1,0,12,133698433.0,6014477.0,6014477.0,,
225,340806619,333 GOLDEN CIRCLE CREDIT UNION INC,,4118 LINCOLN WAY E,MASSILLON,OH,44646-3348,1990,14,9,1000,196904,2,0,922921000,5,1,201812.0,9,6,1,0,12,86288290.0,3346131.0,3346131.0,,
226,340813484,708 COMMUNITY FIRST CREDIT UNION INC,,2043 E PROSPECT RD,ASHTABULA,OH,44004-5351,1990,14,9,1000,196904,2,0,922921000,1,1,201912.0,9,6,1,0,12,77472453.0,3075300.0,3075300.0,,
227,340825291,568 CARDINAL CREDIT UNION INC,,8500 WESTPORT DR,MENTOR,OH,44060-4123,1990,14,9,1000,196904,2,0,922921000,1,1,201812.0,9,8,1,0,12,238914685.0,14782079.0,14642083.0,,
